StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad
elkcwmet  ,P,11/22/17 12:45,,28.2,<0> ,34,<0> ,1017,<0> ,2.1,<0> ,3.2,23,<0> ,21,<0> ,666.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 13:00,,24.6,<0> ,51,<0> ,1017,<0> ,3.3,<0> ,5.7,280,<0> ,21,<0> ,887.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 13:15,,21.4,<0> ,64,<0> ,1017,<0> ,4,<0> ,6,299,<0> ,14,<0> ,591.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 13:30,,20.6,<0> ,66,<0> ,1017,<0> ,3.3,<0> ,5.1,305,<0> ,13,<0> ,503.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 13:45,,20.7,<0> ,66,<0> ,1017,<0> ,2.7,<0> ,5,311,<0> ,12,<0> ,445.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 14:00,,19.9,<0> ,69,<0> ,1017,<0> ,3.2,<0> ,4.8,304,<0> ,12,<0> ,415,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 14:15,,19.3,<0> ,75,<0> ,1017,<0> ,3.3,<0> ,5.7,303,<0> ,13,<0> ,644.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 14:30,,19.8,<0> ,73,<0> ,1017,<0> ,2.2,<0> ,4.1,299,<0> ,16,<0> ,431.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 14:45,,19.8,<0> ,72,<0> ,1017,<0> ,1.5,<0> ,2.7,294,<0> ,15,<0> ,462.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 15:00,,19.9,<0> ,70,<0> ,1017,<0> ,1.4,<0> ,2.4,269,<0> ,26,<0> ,323,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 15:15,,19,<0> ,75,<0> ,1017,<0> ,1,<0> ,2.3,238,<0> ,18,<0> ,201.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 15:30,,18.8,<0> ,75,<0> ,1017,<0> ,0.8,<0> ,1.6,230,<0> ,19,<0> ,156.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 15:45,,18.5,<0> ,74,<0> ,1017,<0> ,1,<0> ,1.8,258,<0> ,21,<0> ,137.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 16:00,,18.5,<0> ,75,<0> ,1017,<0> ,1.3,<0> ,2.5,221,<0> ,19,<0> ,116.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 16:15,,17.9,<0> ,79,<0> ,1017,<0> ,1.8,<0> ,2.7,192,<0> ,11,<0> ,93.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 16:30,,18.2,<0> ,78,<0> ,1017,<0> ,1.7,<0> ,2.3,190,<0> ,11,<0> ,116.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 16:45,,17.5,<0> ,83,<0> ,1017,<0> ,2,<0> ,2.9,192,<0> ,7,<0> ,32.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 17:00,,17.2,<0> ,83,<0> ,1017,<0> ,1.3,<0> ,1.9,161,<0> ,15,<0> ,9.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 17:15,,17,<0> ,83,<0> ,1017,<0> ,1.7,<0> ,2.5,175,<0> ,13,<0> ,2.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 17:30,,16.6,<0> ,85,<0> ,1017,<0> ,1.7,<0> ,2.6,181,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 17:45,,16.6,<0> ,85,<0> ,1017,<0> ,1.7,<0> ,2.7,175,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 18:00,,16.5,<0> ,85,<0> ,1017,<0> ,1.2,<0> ,2.2,156,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 18:15,,16.5,<0> ,85,<0> ,1017,<0> ,1.2,<0> ,1.8,142,<0> ,15,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 18:30,,16.6,<0> ,84,<0> ,1017,<0> ,1.2,<0> ,1.9,154,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 18:45,,16.4,<0> ,84,<0> ,1017,<0> ,1.2,<0> ,1.9,134,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 19:00,,16.5,<0> ,84,<0> ,1017,<0> ,0.7,<0> ,1.3,125,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 19:15,,16.4,<0> ,84,<0> ,1018,<0> ,0.6,<0> ,1.2,176,<0> ,26,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 19:30,,16.1,<0> ,86,<0> ,1018,<0> ,0.6,<0> ,1.2,131,<0> ,38,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 19:45,,16,<0> ,86,<0> ,1018,<0> ,0.8,<0> ,1.4,120,<0> ,28,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 20:00,,16.2,<0> ,85,<0> ,1018,<0> ,0.6,<0> ,1.1,102,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 20:15,,16,<0> ,85,<0> ,1018,<0> ,0.7,<0> ,1.4,73,<0> ,40,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 20:30,,15.9,<0> ,86,<0> ,1018,<0> ,0.6,<0> ,0.9,82,<0> ,33,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 20:45,,15.9,<0> ,86,<0> ,1018,<0> ,0.3,<0> ,0.7,96,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 21:00,,15.2,<0> ,88,<0> ,1018,<0> ,0.4,<0> ,1.3,26,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 21:15,,14.9,<0> ,90,<0> ,1018,<0> ,0.5,<0> ,1.5,4,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 21:30,,14.8,<0> ,91,<0> ,1018,<0> ,0.9,<0> ,1.7,48,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 21:45,,14.7,<0> ,91,<0> ,1018,<0> ,0.9,<0> ,1.5,90,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 22:00,,15.3,<0> ,88,<0> ,1018,<0> ,0.9,<0> ,1.3,99,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 22:15,,15.1,<0> ,87,<0> ,1018,<0> ,0.7,<0> ,1.3,148,<0> ,24,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 22:30,,14.5,<0> ,90,<0> ,1018,<0> ,0.7,<0> ,2.1,251,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 22:45,,14.1,<0> ,93,<0> ,1018,<0> ,0.4,<0> ,1,41,<0> ,68,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 23:00,,14.2,<0> ,94,<0> ,1018,<0> ,0.6,<0> ,1.1,100,<0> ,42,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 23:15,,13.9,<0> ,94,<0> ,1019,<0> ,1.1,<0> ,1.6,9,<0> ,25,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 23:30,,14.2,<0> ,94,<0> ,1018,<0> ,1.4,<0> ,1.9,66,<0> ,25,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/22/17 23:45,,14.3,<0> ,93,<0> ,1018,<0> ,0.8,<0> ,1.3,143,<0> ,40,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 0:00,,14,<0> ,94,<0> ,1018,<0> ,0.8,<0> ,1.4,88,<0> ,51,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 0:15,,14.3,<0> ,95,<0> ,1018,<0> ,0.7,<0> ,1.5,154,<0> ,72,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 0:30,,13.6,<0> ,96,<0> ,1018,<0> ,1.3,<0> ,2,21,<0> ,36,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 0:45,,14.1,<0> ,96,<0> ,1018,<0> ,1.1,<0> ,1.5,96,<0> ,35,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 1:00,,14.2,<0> ,95,<0> ,1018,<0> ,0.5,<0> ,1.2,125,<0> ,34,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 1:15,,14,<0> ,96,<0> ,1018,<0> ,0.9,<0> ,1.6,351,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 1:30,,13.5,<0> ,96,<0> ,1018,<0> ,0.9,<0> ,1.7,70,<0> ,50,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 1:45,,13.7,<0> ,97,<0> ,1018,<0> ,0.5,<0> ,1.2,244,<0> ,71,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 2:00,,13.7,<0> ,97,<0> ,1018,<0> ,0.7,<0> ,1.2,189,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 2:15,,13.4,<0> ,97,<0> ,1018,<0> ,0.9,<0> ,1.9,130,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 2:30,,13.5,<0> ,97,<0> ,1018,<0> ,0.9,<0> ,2.3,223,<0> ,30,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 2:45,,13.7,<0> ,97,<0> ,1018,<0> ,0.8,<0> ,1.6,155,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 3:00,,13.8,<0> ,97,<0> ,1017,<0> ,0.8,<0> ,1.8,207,<0> ,24,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 3:15,,14.4,<0> ,94,<0> ,1017,<0> ,1,<0> ,1.8,193,<0> ,28,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 3:30,,14.2,<0> ,94,<0> ,1017,<0> ,0.6,<0> ,1.2,160,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 3:45,,14.3,<0> ,94,<0> ,1017,<0> ,0.6,<0> ,1.6,203,<0> ,37,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 4:00,,14.3,<0> ,93,<0> ,1017,<0> ,0.7,<0> ,1.6,135,<0> ,15,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 4:15,,15.2,<0> ,90,<0> ,1017,<0> ,1.5,<0> ,2.7,119,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 4:30,,15.5,<0> ,87,<0> ,1017,<0> ,1.1,<0> ,3.6,162,<0> ,33,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 4:45,,14.9,<0> ,88,<0> ,1017,<0> ,0.8,<0> ,2.4,183,<0> ,54,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 5:00,,14.8,<0> ,89,<0> ,1017,<0> ,1,<0> ,2.2,127,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 5:15,,15.7,<0> ,86,<0> ,1017,<0> ,1.2,<0> ,2.4,124,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 5:30,,15.7,<0> ,83,<0> ,1017,<0> ,0.5,<0> ,1.1,189,<0> ,30,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 5:45,,14.8,<0> ,88,<0> ,1017,<0> ,0.3,<0> ,1.2,160,<0> ,34,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 6:00,,14.6,<0> ,89,<0> ,1017,<0> ,0.5,<0> ,1.4,244,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 6:15,,14,<0> ,91,<0> ,1017,<0> ,1.1,<0> ,2.3,260,<0> ,27,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 6:30,,13.9,<0> ,91,<0> ,1017,<0> ,0.7,<0> ,1.5,226,<0> ,56,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 6:45,,13.6,<0> ,92,<0> ,1017,<0> ,0.9,<0> ,1.8,146,<0> ,23,<0> ,1.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 7:00,,13.1,<0> ,93,<0> ,1018,<0> ,0.7,<0> ,1.9,222,<0> ,70,<0> ,8.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 7:15,,13.4,<0> ,94,<0> ,1018,<0> ,1.2,<0> ,2.8,4,<0> ,17,<0> ,24.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 7:30,,14.4,<0> ,91,<0> ,1018,<0> ,2.2,<0> ,3.8,18,<0> ,10,<0> ,65,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 7:45,,15,<0> ,89,<0> ,1018,<0> ,1.4,<0> ,2.5,57,<0> ,15,<0> ,134.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 8:00,,15.9,<0> ,86,<0> ,1018,<0> ,0.6,<0> ,1.6,57,<0> ,21,<0> ,188.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 8:15,,16.2,<0> ,85,<0> ,1019,<0> ,0.5,<0> ,1,174,<0> ,59,<0> ,146.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 8:30,,17.5,<0> ,80,<0> ,1019,<0> ,0.2,<0> ,0.8,149,<0> ,24,<0> ,264.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 8:45,,18.3,<0> ,75,<0> ,1019,<0> ,0.9,<0> ,2.1,175,<0> ,22,<0> ,301.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 9:00,,18.1,<0> ,76,<0> ,1019,<0> ,1.7,<0> ,2.5,188,<0> ,10,<0> ,373.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 9:15,,17.8,<0> ,76,<0> ,1019,<0> ,2,<0> ,3,186,<0> ,14,<0> ,315,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 9:30,,18.3,<0> ,71,<0> ,1019,<0> ,1.9,<0> ,3,176,<0> ,14,<0> ,578.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 9:45,,19.2,<0> ,65,<0> ,1019,<0> ,1.9,<0> ,3.1,200,<0> ,16,<0> ,716.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 10:00,,19.5,<0> ,64,<0> ,1019,<0> ,1.5,<0> ,2.4,214,<0> ,17,<0> ,610.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 10:15,,20.2,<0> ,61,<0> ,1019,<0> ,1.2,<0> ,1.8,211,<0> ,27,<0> ,623.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 10:30,,20.6,<0> ,61,<0> ,1019,<0> ,1.1,<0> ,1.6,264,<0> ,17,<0> ,685.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 10:45,,21.1,<0> ,59,<0> ,1019,<0> ,1.1,<0> ,1.8,227,<0> ,36,<0> ,729.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 11:00,,21.6,<0> ,58,<0> ,1018,<0> ,1.2,<0> ,1.9,274,<0> ,28,<0> ,741,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 11:15,,22.2,<0> ,57,<0> ,1018,<0> ,1.6,<0> ,2.3,307,<0> ,11,<0> ,851.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 11:30,,22.4,<0> ,58,<0> ,1018,<0> ,1.5,<0> ,3.4,278,<0> ,15,<0> ,782.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 11:45,,22,<0> ,61,<0> ,1018,<0> ,2.1,<0> ,3.4,274,<0> ,13,<0> ,804.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 12:00,,21.8,<0> ,61,<0> ,1018,<0> ,2.8,<0> ,4.2,294,<0> ,14,<0> ,821.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 12:15,,20.7,<0> ,66,<0> ,1018,<0> ,3.6,<0> ,5.1,308,<0> ,9,<0> ,756.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 12:30,,20.7,<0> ,66,<0> ,1017,<0> ,3,<0> ,4.1,307,<0> ,10,<0> ,733.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 12:45,,20.7,<0> ,67,<0> ,1017,<0> ,2.4,<0> ,3.5,287,<0> ,12,<0> ,549.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 13:00,,19.6,<0> ,72,<0> ,1017,<0> ,1.9,<0> ,3.2,288,<0> ,14,<0> ,500.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 13:15,,20.3,<0> ,71,<0> ,1017,<0> ,1.7,<0> ,2.8,272,<0> ,12,<0> ,866.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 13:30,,21.4,<0> ,67,<0> ,1017,<0> ,2.3,<0> ,3.9,280,<0> ,13,<0> ,889.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 13:45,,21,<0> ,66,<0> ,1017,<0> ,3.2,<0> ,4.8,297,<0> ,13,<0> ,564.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 14:00,,20.2,<0> ,69,<0> ,1016,<0> ,2.5,<0> ,4.2,295,<0> ,13,<0> ,369.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 14:15,,19.5,<0> ,72,<0> ,1017,<0> ,2.4,<0> ,3.7,301,<0> ,18,<0> ,364.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 14:30,,19.6,<0> ,70,<0> ,1016,<0> ,1.5,<0> ,3.1,317,<0> ,17,<0> ,347.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 14:45,,20,<0> ,69,<0> ,1016,<0> ,1.2,<0> ,2.4,294,<0> ,16,<0> ,315.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 15:00,,20,<0> ,68,<0> ,1016,<0> ,0.9,<0> ,2,274,<0> ,22,<0> ,356,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 15:15,,19.5,<0> ,70,<0> ,1016,<0> ,0.7,<0> ,1.2,277,<0> ,13,<0> ,212.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 15:30,,19.2,<0> ,74,<0> ,1016,<0> ,0.8,<0> ,1.4,225,<0> ,17,<0> ,163.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 15:45,,18.7,<0> ,78,<0> ,1016,<0> ,1.3,<0> ,2.4,266,<0> ,17,<0> ,109.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 16:00,,17.8,<0> ,81,<0> ,1016,<0> ,1.1,<0> ,2.1,258,<0> ,24,<0> ,77.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 16:15,,17.6,<0> ,81,<0> ,1016,<0> ,0.6,<0> ,1.3,175,<0> ,58,<0> ,48.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 16:30,,17.3,<0> ,81,<0> ,1016,<0> ,1.1,<0> ,2.2,260,<0> ,22,<0> ,33,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 16:45,,16.9,<0> ,83,<0> ,1016,<0> ,0.2,<0> ,1.5,274,<0> ,51,<0> ,18.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 17:00,,16.7,<0> ,84,<0> ,1016,<0> ,0.3,<0> ,0.8,128,<0> ,9,<0> ,7.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 17:15,,16.6,<0> ,83,<0> ,1016,<0> ,1.2,<0> ,1.7,103,<0> ,17,<0> ,1.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 17:30,,16.6,<0> ,81,<0> ,1016,<0> ,1.5,<0> ,2.1,89,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 17:45,,17,<0> ,78,<0> ,1016,<0> ,1,<0> ,1.5,128,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 18:00,,17.1,<0> ,78,<0> ,1016,<0> ,0.9,<0> ,1.3,122,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 18:15,,17,<0> ,77,<0> ,1016,<0> ,1.1,<0> ,2,128,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 18:30,,16.9,<0> ,79,<0> ,1016,<0> ,1.1,<0> ,2.9,204,<0> ,77,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 18:45,,16,<0> ,84,<0> ,1016,<0> ,0.9,<0> ,1.8,209,<0> ,47,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 19:00,,15.7,<0> ,85,<0> ,1016,<0> ,0.7,<0> ,1.7,40,<0> ,39,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 19:15,,15.6,<0> ,86,<0> ,1017,<0> ,0.8,<0> ,1.6,255,<0> ,49,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 19:30,,15.8,<0> ,88,<0> ,1017,<0> ,0.5,<0> ,1.6,201,<0> ,46,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 19:45,,15.9,<0> ,89,<0> ,1017,<0> ,0.3,<0> ,1.3,49,<0> ,25,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 20:00,,15.9,<0> ,89,<0> ,1017,<0> ,0.3,<0> ,1.2,94,<0> ,6,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 20:15,,16,<0> ,88,<0> ,1017,<0> ,0.1,<0> ,0.9,72,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 20:30,,16,<0> ,88,<0> ,1017,<0> ,0.8,<0> ,1.5,71,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 20:45,,15.9,<0> ,88,<0> ,1017,<0> ,0.8,<0> ,1.1,135,<0> ,41,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 21:00,,15.7,<0> ,88,<0> ,1017,<0> ,0.6,<0> ,1.1,102,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 21:15,,15.8,<0> ,88,<0> ,1017,<0> ,0.4,<0> ,0.8,334,<0> ,76,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 21:30,,15.1,<0> ,91,<0> ,1017,<0> ,0.2,<0> ,0.5,190,<0> ,52,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 21:45,,15.1,<0> ,91,<0> ,1017,<0> ,0.2,<0> ,0.7,154,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 22:00,,15.2,<0> ,92,<0> ,1018,<0> ,0.3,<0> ,0.8,192,<0> ,5,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 22:15,,15.1,<0> ,93,<0> ,1017,<0> ,0.9,<0> ,1.4,144,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 22:30,,15.1,<0> ,94,<0> ,1017,<0> ,0.7,<0> ,1.6,125,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 22:45,,15.1,<0> ,94,<0> ,1017,<0> ,0.4,<0> ,1.3,183,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 23:00,,15,<0> ,95,<0> ,1017,<0> ,0.5,<0> ,1.2,27,<0> ,4,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 23:15,,14.8,<0> ,95,<0> ,1017,<0> ,0.9,<0> ,1.2,20,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 23:30,,15,<0> ,95,<0> ,1017,<0> ,0.6,<0> ,1.1,41,<0> ,23,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/23/17 23:45,,14.8,<0> ,94,<0> ,1017,<0> ,1,<0> ,1.7,39,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 0:00,,15.1,<0> ,94,<0> ,1017,<0> ,0.4,<0> ,0.8,101,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 0:15,,14.9,<0> ,94,<0> ,1017,<0> ,0.4,<0> ,0.9,284,<0> ,50,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 0:30,,14.6,<0> ,95,<0> ,1017,<0> ,0.5,<0> ,1.5,49,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 0:45,,14.9,<0> ,95,<0> ,1017,<0> ,0.9,<0> ,1.5,91,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 1:00,,15.2,<0> ,94,<0> ,1017,<0> ,0.6,<0> ,1.3,91,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,11/24/17 1:15,,15.1,<0> ,93,<0> ,1017,<0> ,0.7,<0> ,1.8,32,<0> ,64,<0> ,0,<0> ,0,<0> ,,<-1> 
